country,state,county,date,cases,deaths,recovered,date_sx,cdr_low,cdr_mid,cdr_high,cases_target_low,cases_target_mid,cases_target_high
US,Arkansas,Drew,03-26-2020,2,0,-1,03-17-2020,0.05,0.1,0.2,10,20,40
US,Arkansas,Faulkner,03-26-2020,24,0,-1,03-17-2020,0.05,0.1,0.2,120,240,480
US,Arkansas,Garland,03-26-2020,19,0,-1,03-17-2020,0.05,0.1,0.2,95,190,380
US,Arkansas,Grant,03-26-2020,3,0,-1,03-17-2020,0.05,0.1,0.2,15,30,60
US,Arkansas,Greene,03-26-2020,3,0,-1,03-17-2020,0.05,0.1,0.2,15,30,60
US,Arkansas,Hempstead,03-26-2020,1,0,-1,03-17-2020,0.05,0.1,0.2,5,10,20
US,Arkansas,Hot Spring,03-26-2020,1,0,-1,03-17-2020,0.05,0.1,0.2,5,10,20
US,Arkansas,Howard,03-26-2020,2,0,-1,03-17-2020,0.05,0.1,0.2,10,20,40
US,Arkansas,Independence,03-26-2020,3,0,-1,03-17-2020,0.05,0.1,0.2,15,30,60
US,Arkansas,Jefferson,03-26-2020,23,0,-1,03-17-2020,0.05,0.1,0.2,115,230,460
US,Arkansas,Lawrence,03-26-2020,2,0,-1,03-17-2020,0.05,0.1,0.2,10,20,40
US,Arkansas,Lincoln,03-26-2020,5,0,-1,03-17-2020,0.05,0.1,0.2,25,50,100
US,Arkansas,Lonoke,03-26-2020,4,0,-1,03-17-2020,0.05,0.1,0.2,20,40,80
US,Arkansas,Pike,03-26-2020,2,0,-1,03-17-2020,0.05,0.1,0.2,10,20,40
US,Arkansas,Poinsett,03-26-2020,3,0,-1,03-17-2020,0.05,0.1,0.2,15,30,60
US,Arkansas,Polk,03-26-2020,2,0,-1,03-17-2020,0.05,0.1,0.2,10,20,40
US,Arkansas,Pope,03-26-2020,3,0,-1,03-17-2020,0.05,0.1,0.2,15,30,60
US,Arkansas,Pulaski,03-26-2020,83,1,-1,03-17-2020,0.05,0.1,0.2,415,830,1660
US,Arkansas,Randolph,03-26-2020,2,0,-1,03-17-2020,0.05,0.1,0.2,10,20,40
US,Arkansas,Saline,03-26-2020,4,0,-1,03-17-2020,0.05,0.1,0.2,20,40,80
US,Arkansas,Searcy,03-26-2020,4,0,-1,03-17-2020,0.05,0.1,0.2,20,40,80
US,Arkansas,Sebastian,03-26-2020,3,0,-1,03-17-2020,0.05,0.1,0.2,15,30,60
US,Arkansas,Sevier,03-26-2020,1,0,-1,03-17-2020,0.05,0.1,0.2,5,10,20
US,Arkansas,Stone,03-26-2020,4,0,-1,03-17-2020,0.05,0.1,0.2,20,40,80
US,Arkansas,Union,03-26-2020,2,0,-1,03-17-2020,0.05,0.1,0.2,10,20,40
US,Arkansas,Unknown,03-26-2020,61,1,-1,03-17-2020,0.05,0.1,0.2,305,610,1220
US,Arkansas,Van Buren,03-26-2020,13,0,-1,03-17-2020,0.05,0.1,0.2,65,130,260
US,Arkansas,Washington,03-26-2020,12,0,-1,03-17-2020,0.05,0.1,0.2,60,120,240
US,Arkansas,White,03-26-2020,6,0,-1,03-17-2020,0.05,0.1,0.2,30,60,120
US,Arkansas,Woodruff,03-26-2020,1,0,-1,03-17-2020,0.05,0.1,0.2,5,10,20
US,California,Alameda,03-26-2020,199,4,-1,03-17-2020,0.05,0.1,0.2,995,1990,3980
US,California,Amador,03-26-2020,2,0,-1,03-17-2020,0.05,0.1,0.2,10,20,40
